CountryCode,Language,IsOfficial,Percentage,_metadata_timestamp,_metadata_read_timestamp,_metadata_read_method,_metadata_source_type,_metadata_deleted,_metadata_change_type,_metadata_uuid,_metadata_log_file,_metadata_log_position
HTI,Haiti Creole,F,100,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,8fd2e2a8-6dec-4a36-8b1e-2bca3f81a738,,0
MAC,Canton Chinese,F,85.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,03ea79d3-5839-4d6d-932d-ccaf7d78e7ff,,0
KAZ,Kazakh,T,46,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,dfd7a671-7326-4815-ad45-20a07ad2e50a,,0
MDA,Bulgariana,F,1.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,b1b361c0-aab4-4dc6-ba46-416e39df72e0,,0
ABW,English,F,9.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,4885451d-7b79-4851-9942-963623903fa8,,0
MAC,Portuguese,T,2.3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,751e3291-bef4-410b-95a0-afef083471f6,,0
LTU,Lithuanian,T,81.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,fb14e1e7-68e4-4b05-8129-84bf67f9fb78,,0
GEO,Georgiana,T,71.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,5f21c3f7-9b74-4e6f-9286-982a0abada4d,,0
CMR,Maka,F,4.9,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,1cec80f5-f455-479d-8339-162f983fdea5,,0
CMR,Masana,F,3.9,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,d2e0a550-524d-408b-96c7-e6af38aafaf7,,0
SWZ,Zulu,F,2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,0dcc937c-d08f-48ae-b5d3-63095aad56a5,,0
SVK,Ukrainian and Russian,F,0.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,23c290e3-c534-4e2f-92e1-16461f9d3340,,0
MCO,Monegasque,F,16.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,7710c2a1-a194-4ab0-a760-0faa5151cd18,,0
GAB,Mbete,F,13.8,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,968109ce-9cda-4195-82b0-e464aa56984c,,0
SDN,Chilluk,F,1.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,f8a6535e-7e7e-4b30-9aab-f5267cade7d3,,0
PHL,Cebuano,F,23.3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,5635c0d7-e8b8-40f8-b5dd-dbcbdabfb3e5,,0
BEL,Italian,F,2.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,fb5295b6-bf6d-4fdf-b11a-fa349158aff4,,0
MKD,Serbo-Croatian,F,2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,2e646122-7a58-4446-9fed-ae41b0b1dd2e,,0
CAN,Chinese,F,2.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,921a310a-d16b-49fe-94c3-73955ca67b19,,0
GUY,Caribbean,F,2.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,a382c97e-b27f-45de-81a7-60bead60b94d,,0
NRU,Kiribati,F,17.9,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,9f895d4d-4f00-46a3-be92-7f501c4f9a76,,0
LKA,Tamil,T,19.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,89562a6f-23ca-4368-99bb-5f36c2005cc7,,0
CHN,Dong,F,0.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,49cc2922-05cd-4dd4-ac4a-8b3827a68a3e,,0
PAN,Guaymí,F,5.3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,07f6674e-61d4-49db-83c7-77f58bab916d,,0
CHE,German,T,63.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,39af73ae-054c-4ff1-9594-cacedd7d9480,,0
LBN,Arabic,T,93,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,35942944-378f-4087-91e2-bb6910a03887,,0
BGD,Chakma,F,0.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,11f9ebb2-6ed5-4ac5-beb5-29e3bde87f92,,0
SUR,Hindi,F,0,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,21d8652a-3764-42ff-b117-ea14e7d5bad0,,0
PRI,English,F,47.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,fd67255f-9d30-4151-ae37-0b04f0830b11,,0
IRL,Irish,T,1.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,dfe9e577-7ea0-4b4b-bede-fd7d0109abb0,,0
MOZ,Sena,F,9.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,ee76ab35-f009-42e1-9d9f-0d11bd9c530d,,0
VCT,Creole English,F,99.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,982c876e-3003-4a2c-9616-83cc53aa3f3b,,0
BRN,English,F,3.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,00bf914d-c5c9-47a0-ad05-08c03986cc31,,0
GHA,Akan,F,52.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,8be1d8a5-50a8-4987-8194-aa70607068fa,,0
AZE,Russian,F,3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,7c4d92c9-1c4d-4aa3-843e-c538f93da459,,0
HUN,Hungarian,T,98.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,2eb8d9cd-1de3-4831-b25c-3f52e1979781,,0
UKR,Russian,F,32.9,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,593eaab3-2ff1-4bc5-9f73-739c3622025b,,0
CZE,Hungarian,F,0.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,e646b7d7-d9bd-49ea-8e44-bbc4885a5c61,,0
THA,Khmer,F,1.3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,75e400cc-e37e-42b1-a118-31cb90ee1ef8,,0
JPN,Philippene Languages,F,0.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,e939b23c-028f-4633-9cad-0be9a9c56f59,,0
CMR,Mandara,F,5.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,4899ba12-74dc-430b-8792-61b48985962a,,0
BEN,Fon,F,39.8,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,d0052a2b-d5c4-476d-b155-df924e0b33ae,,0
KEN,Masai,F,1.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,e544f1bf-a514-43c8-8316-0524f4a5a943,,0
YEM,Arabic,T,99.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,44b3c8c8-7491-463b-99cb-d90b21e3aea0,,0
TWN,Ami,F,0.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,39a0160c-22cc-4055-a071-adf8555fa96a,,0
NPL,Tharu,F,5.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,67473a11-e9ff-4104-b8de-2945ea5c3297,,0
CZE,Slovak,F,3.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,79488fdb-6cad-49c6-bf04-c415a95f094a,,0
COM,Comorian-Arabic,F,1.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,b9272b8e-6fd8-4c51-8d0b-7076f22d40e1,,0
COK,English,F,0,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,460b882c-0d33-4be4-83d5-a1e4a1cc9193,,0
GEO,Armenian,F,6.8,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,9feb2ea3-6eeb-4b23-ac52-ccebc2d2c472,,0
TGO,Ane,F,5.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,130d03ec-e8b9-4d9a-9449-bd442856adad,,0
AGO,Kongo,F,13.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,ecacc130-229a-442a-8cef-9016d39cf8e9,,0
HUN,Romanian,F,0.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,6f7b200d-ff2c-44eb-9fe9-736c93caafb7,,0
MOZ,Nyanja,F,3.3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,02e1ea37-4fe0-44ce-83a8-0d1ba77e9c67,,0
MNP,Chamorro,F,30,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,3e7718e7-3e93-4528-b0a2-91a5b0f81998,,0
CAN,Dutch,F,0.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,f49a9c46-bc8a-48b4-8989-66f91fdf19fd,,0
LUX,French,T,4.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,0a4b4a04-17f8-4232-abef-9424011711c8,,0
BTN,Nepali,F,34.8,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,e6d86a7c-3e30-4b4a-853e-553eb87e24c9,,0
LVA,Lithuanian,F,1.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,ceddd0c5-824f-4e08-8ca4-0cc38d7051cb,,0
AIA,English,T,0,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,7031fbdc-c5b7-4da8-b7c2-046dfd116837,,0
PAN,Arabic,F,0.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,f6261740-75c2-4162-9035-5f05c104365b,,0
MDG,French,T,0,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,12cf065a-703f-42d6-80aa-e5bf3419b3fd,,0
TCD,Hadjarai,F,6.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,08113903-a31d-4b96-ba2d-0fab9960fa13,,0
VNM,Thai,F,1.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,bea55f47-cfb7-4e3e-9f47-fa778bd7c17a,,0
FLK,English,T,0,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,51da104c-08fe-4d36-bfa0-16439ade67ac,,0
HUN,Romani,F,0.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,4bcb4ecf-0ca7-452a-8187-fc6cc68fa61f,,0
ARG,Indian Languages,F,0.3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,15bbbb71-1545-499c-af09-11eee5746735,,0
BRN,Malay,T,45.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,0ee96f11-ed69-4df5-946a-fec346aec442,,0
MMR,Rakhine,F,4.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,100359ac-d528-4b17-bbf6-d1b4b74522e4,,0
BWA,Ndebele,F,1.3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,0f861caa-a928-49a9-8c84-9def6e72fe05,,0
PHL,Pangasinan,F,1.8,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,b54395a7-c314-4ff8-ada6-3b644d7c6f2f,,0
IRN,Bakhtyari,F,1.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,e2c538ff-ab9f-4bbb-bf5c-819713bc9a04,,0
LVA,Polish,F,2.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,5fd3ae15-f5bd-41cf-957c-f00c8a7139f3,,0
PRK,Chinese,F,0.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,9d6ecca4-4929-4fc3-ae7f-3e3f2593644b,,0
NRU,Tuvalu,F,8.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,97e39cd0-c157-41e4-bea9-70fbc1373395,,0
TCD,Gorane,F,6.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,fcd138f4-466e-4aba-830f-327ba1ef066d,,0
MUS,Hindi,F,1.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,7f22bc45-1653-4dc2-afed-21d493a10962,,0
NER,Tamashek,F,10.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,fd9d2df7-aa40-439c-9b11-da994dbeb88d,,0
PHL,Maguindanao,F,1.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,b757ceec-a170-49b8-b612-279361d0b3ce,,0
BEN,Ful,F,5.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,6d170b00-3795-4b2a-a333-3845d8618f91,,0
DEU,Polish,F,0.3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,f27145f6-11f4-4cf7-876c-063cbd574643,,0
PRT,Portuguese,T,99,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,b5e3cf42-9974-45de-b826-72b419b48d67,,0
EGY,Sinaberberi,F,0,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,c3fba674-a6fe-450b-888a-91fa0e739cee,,0
MKD,Romani,F,2.3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,294c5a73-4131-41f5-8208-1e2e1912e98b,,0
MNP,English,T,4.8,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,e0acc04c-5fa4-4118-afd0-f7347236289e,,0
RUS,Avarian,F,0.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,765f41ea-289f-4a6c-8b90-14b8d2ebbe27,,0
DNK,Swedish,F,0.3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,ebd6cb28-9fb0-4b51-8e88-97fdd64f2ba5,,0
FJI,Hindi,F,43.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,8b9618b6-1c0e-4920-bb07-1aac79dcf853,,0
MWI,Lomwe,F,18.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,6ab3a790-d8da-4654-b1ba-c090f9e27c3f,,0
SHN,English,T,0,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,e0237eaf-11bc-4edc-96fd-bf774291d14f,,0
NGA,Ful,F,11.3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,10202e76-a524-4f78-8e89-97134fdee2d5,,0
LAO,Mon-khmer,F,16.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,a9b88cad-bdba-4ce8-9d04-a26eaeb2c0d6,,0
MNG,Bajad,F,1.9,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,a46708fb-351b-4c8a-b4bc-eb22a290c7de,,0
YUG,Romani,F,1.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,044e8714-5bb6-4f1b-b3a6-d88eab15e0ef,,0
PAK,Brahui,F,1.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,150c6137-2f1c-474e-a056-09bc2c96635c,,0
CMR,Duala,F,10.9,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,510e07b4-a88b-437f-9350-f6585e5decb0,,0
BEN,Adja,F,11.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,28445a7b-d587-40f5-8f11-add8a3bded79,,0
SDN,Nuer,F,4.9,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,700cbbc7-e6f6-4107-b613-dd50b65ec2ae,,0
SVN,Serbo-Croatian,F,7.9,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,71ce6be0-9016-4edd-bd01-f4b6c63f8482,,0
EST,Finnish,F,0.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,2d6393e0-a0ac-4f9b-b16d-3d9587edeebf,,0
NER,Hausa,F,53.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,b65087c0-e936-4d20-9903-d7ef8079e537,,0
GIN,Loma,F,2.3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,ebd80365-ad7f-43ba-af0d-f4479dc58cad,,0
GUY,Creole English,F,96.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,ba236050-dfe4-4c56-99f4-c8ce99680b08,,0
ZWE,Ndebele,F,16.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,69815eee-e2b8-44f2-a0a3-f1466e27bf58,,0
BFA,Dagara,F,3.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,64834aa0-0fb7-4ccf-8882-1b0e0435ee6c,,0
IND,Bengali,F,8.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,aa8c79f8-f767-4b6e-95d2-9807f4493001,,0
BTN,Asami,F,15.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,71cdf961-4f81-4004-bd5a-a9d5b4922b29,,0
CHN,Yi,F,0.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,7055ee28-8fc2-47e4-9c5a-cae445566565,,0
IND,Kannada,F,3.9,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,7f7d11ef-5b58-49c9-8b59-ee1517444c37,,0
JPN,Chinese,F,0.2,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,87ddde98-8841-45fe-9f19-cfcfd5ee6504,,0
MNP,Korean,F,6.5,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,41757c1a-aabe-43fd-b671-0def5b14f2b3,,0
ERI,Afar,F,4.3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,95db6413-910d-4d57-b696-546d7c62e687,,0
SEN,Ful,F,21.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,dd8a5d38-30a5-437b-b382-807475691502,,0
BLR,Belorussian,T,65.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,89e8990b-c580-4631-9632-bf00419be603,,0
SGP,Tamil,T,7.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,1f8dfa9a-130b-4e55-86c6-43f2c3f77ce3,,0
LUX,German,T,2.3,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,f24bba2a-769e-4088-b1d7-e2476919a458,,0
TUN,Arabic,T,69.9,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,7430a252-45b0-400e-9d17-a5f3f556a327,,0
IRN,Kurdish,F,9.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,973e182c-f02f-4b81-adcc-af7efcb6e7ea,,0
AGO,Nyaneka-nkhumbi,F,5.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,0a4f99b4-8bff-415d-963c-2ebf3fdef02d,,0
PHL,Hiligaynon,F,9.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,8ebfdc2c-926d-4376-92af-ec3fb7382d24,,0
ASM,Tongan,F,3.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,27872d08-f242-408f-92eb-899abf6bf0cc,,0
NLD,Fries,F,3.7,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,17c7f020-8f86-49bc-be7b-377a9a85dc51,,0
FRA,Spanish,F,0.4,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,90f605ed-4793-490c-8b34-d88db01fdfb0,,0
ISR,Arabic,T,18,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,d9e0247a-40c1-4051-ad88-87762c191efc,,0
AUS,German,F,0.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,5514b3f2-6f33-4218-8d3e-911f97493e4e,,0
GIN,Kpelle,F,4.6,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,359e66b6-e987-47da-81db-accaf3f391ca,,0
PNG,Papuan Languages,F,78.1,2023-06-22 18:25:25.000000 UTC,2023-06-22 18:25:25.000000 UTC,mysql-backfill-fulldump,mysql,false,INSERT,c771ca9f-4b8a-4369-b89b-6c16de0d5efc,,0
